"Date","Site","City/Town","Expected Substance","Fentanyl Test Strip","Benzo Test Strip","FTIR Spectrometer"
"2020-08-14","GYDT - Mail-in","Mail In","Methamphetamine","False","N/A","['Caffeine', 'Methamphetamine HCl', 'Sodium Bicarbonate']"
"2020-08-14","GYDT - Mail-in","Mail In","LSD","False","N/A","['']"
"2020-08-14","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Benzocaine', 'Phenacetin']"
"2020-08-14","GYDT - Mail-in","Mail In","2C-B","False","N/A","['No Library Match']"
"2020-08-14","GYDT - Mail-in","Mail In","Cocaine","False","N/A","['Cocaine HCl']"
"2020-08-14","GYDT - Mail-in","Mail In","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-08-14","GYDT - Walk-in","Vancouver","MDA","False","N/A","['MDMA']"
"2020-08-13","GYDT - Mail-in","Mail In","Cabergoline","False","N/A","['Microcrystalline Cellulose', 'Uncertain Oil']"
"2020-08-13","GYDT - Walk-in","Vancouver","Unknown","False","False","['Water', 'Ethanol']"
"2020-08-13","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-08-13","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-08-13","ANKORS","Nelson","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-08-13","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-08-13","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2020-08-13","GYDT - Mail-in","Mail In","Alprazolam","False","True","['Microcrystalline Cellulose', 'Uncertain Oil']"
"2020-08-13","GYDT - Walk-in","Vancouver","Fentanyl","True","True","['Caffeine', 'Fentanyl or Analog']"
"2020-08-13","GYDT - Walk-in","Vancouver","Alprazolam","False","False","['Diphenhydramine']"
"2020-08-13","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-13","GYDT - Walk-in","Vancouver","Heroin","N/A","False","['Caffeine', 'Fentanyl HCl']"
"2020-08-13","ANKORS","Nelson","GHB","False","N/A","['GHB (Wet)']"
"2020-08-13","ANKORS","Nelson","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl']"
"2020-08-13","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-08-13","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-08-13","ANKORS","Nelson","Fentanyl","True","True","['Caffeine', 'Erythritol']"
"2020-08-13","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-08-13","GYDT - Mail-in","Mail In","Tadalafil","False","N/A","['Microcrystalline Cellulose', 'Uncertain Oil', 'Tadalafil']"
"2020-08-13","GYDT - Walk-in","Vancouver","Fentanyl","True","True","['Caffeine', 'Fentanyl or Analog']"
"2020-08-13","GYDT - Walk-in","Vancouver","Alprazolam","False","False","['Microcrystalline Cellulose', 'Uncertain Oil', 'etizolam']"
"2020-08-13","ANKORS","Nelson","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-13","GYDT - Walk-in","Vancouver","Heroin","N/A","False","['Fentanyl HCl', 'Erythritol']"
"2020-08-13","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Uncertain Carbohydrate']"
"2020-08-13","ANKORS","Nelson","GHB","False","N/A","['GHB (Wet)']"
"2020-08-13","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-08-13","GYDT - Mail-in","Mail In","Anastrozole","False","N/A","['No Library Match']"
"2020-08-13","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-08-13","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-08-13","GYDT - Mail-in","Mail In","Alprazolam","False","False","['Microcrystalline Cellulose', 'Uncertain Oil', 'etizolam']"
"2020-08-13","GYDT - Walk-in","Vancouver","Fentanyl","True","True","['Caffeine', 'Fentanyl or Analog']"
"2020-08-13","ASK Wellness","Merritt","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog']"
"2020-08-13","ASK Wellness","Merritt","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl']"
"2020-08-13","ASK Wellness","Merritt","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-08-13","ASK Wellness","Merritt","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Inositol', 'Phenacetin']"
"2020-08-13","ASK Wellness","Merritt","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl']"
"2020-08-12","SafePoint","Surrey","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-12","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Uncertain Match']"
"2020-08-12","GYDT - Walk-in","Vancouver","Acetaminophen and Oxycodone","False","N/A","['Microcrystalline Cellulose']"
"2020-08-12","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-08-12","SafePoint","Surrey","Crack Cocaine","False","N/A","['Cocaine Base', 'Phenacetin']"
"2020-08-12","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-08-12","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-12","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2020-08-12","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-08-12","SafePoint","Surrey","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-08-12","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-08-12","ASK Wellness","Kamloops","Fentanyl","True","False","['Fentanyl HCl', 'Inositol', 'Phenacetin']"
"2020-08-12","GYDT - Walk-in","Vancouver","Acetaminophen and Oxycodone","False","N/A","['Acetaminophen']"
"2020-08-12","ASK Wellness","Kamloops","Unknown","False","N/A","['Uncertain Salt']"
"2020-08-12","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['Dimethyl Sulfone', 'MDMA']"
"2020-08-12","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Benzocaine', 'Phenacetin']"
"2020-08-12","SafePoint","Surrey","Carfentanil","True","True","['Caffeine', 'Fentanyl or Analog', 'Erythritol']"
"2020-08-12","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2020-08-12","SafePoint","Surrey","Unknown","True","False","['Caffeine', 'Fentanyl or Analog', 'Cocaine Base', 'Erythritol']"
"2020-08-12","GYDT - Walk-in","Vancouver","Heroin","True","N/A","['Caffeine', 'Heroin HCl', '6-Monoacetylmorphine']"
"2020-08-12","SafePoint","Surrey","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-08-12","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-08-12","SafePoint","Surrey","Fentanyl and Heroin","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-12","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Benzocaine']"
"2020-08-12","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Benzocaine']"
"2020-08-12","SafePoint","Surrey","Fentanyl and Heroin","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-12","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Phenacetin']"
"2020-08-12","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-12","SafePoint","Surrey","Carfentanil","True","True","['Caffeine', 'Fentanyl or Analog', 'Uncertain Carbohydrate']"
"2020-08-12","SafePoint","Surrey","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-12","GYDT - Walk-in","Vancouver","Fentanyl","N/A","N/A","['Fentanyl or Analog', 'Uncertain Match']"
"2020-08-12","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2020-08-11","ANKORS (Mobile)","Grand Forks","Fentanyl","True","True","['Caffeine', 'Erythritol', 'Mannitol']"
"2020-08-11","GYDT - Walk-in","Vancouver","Fentanyl","N/A","N/A","['Fentanyl HCl']"
"2020-08-11","GYDT - Walk-in","Vancouver","Hydromorphone","False","N/A","['Microcrystalline Cellulose', 'Uncertain Oil']"
"2020-08-11","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Uncertain Carbohydrate']"
"2020-08-11","GYDT - Walk-in","Vancouver","Alprazolam","False","False","['Microcrystalline Cellulose', 'Uncertain Oil', 'etizolam']"
"2020-08-11","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Mannitol']"
"2020-08-11","ANKORS (Mobile)","Grand Forks","Fentanyl","True","True","['Caffeine', 'Erythritol', 'Mannitol']"
"2020-08-11","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Uncertain Carbohydrate']"
"2020-08-11","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Lactose', 'Uncertain Match']"
"2020-08-11","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2020-08-11","ANKORS (Mobile)","Grand Forks","Fentanyl","True","False","['Caffeine', 'Fentanyl or Analog', 'Inositol', 'Mannitol']"
"2020-08-11","GYDT - Walk-in","Vancouver","5-MeO-MiPT","N/A","N/A","['5-MeO-MiPT']"
"2020-08-11","ANKORS (Mobile)","Grand Forks","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-11","GYDT - Walk-in","Vancouver","Alprazolam","False","False","['Microcrystalline Cellulose', 'Uncertain Oil', 'etizolam']"
"2020-08-11","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-08-11","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Inositol']"
"2020-08-11","ANKORS (Mobile)","Grand Forks","Fentanyl","True","False","['Caffeine', 'Inositol', 'Xylitol']"
"2020-08-11","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Heroin HCl', 'Mannitol']"
"2020-08-11","GYDT - Walk-in","Vancouver","Alprazolam","False","False","['Microcrystalline Cellulose', 'Uncertain Oil', 'etizolam']"
"2020-08-11","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-08-11","ANKORS (Mobile)","Grand Forks","Fentanyl","True","True","['Caffeine', 'Erythritol', 'Mannitol']"
"2020-08-11","GYDT - Walk-in","Vancouver","Fentanyl","True","N/A","['No Library Match']"
"2020-08-11","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-08-11","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Levamisole']"
"2020-08-11","GYDT - Walk-in","Vancouver","Fentanyl","N/A","N/A","['Fentanyl HCl']"
"2020-08-11","ANKORS (Mobile)","Grand Forks","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-08-11","GYDT - Walk-in","Vancouver","Unknown","False","N/A","['Phenacetin']"
"2020-08-10","ASK Wellness","Kamloops","Fentanyl","True","N/A","['Caffeine', 'Uncertain Carbohydrate']"
"2020-08-10","GYDT - Walk-in","Vancouver","Fentanyl","False","N/A","['Uncertain Match', 'Sildenafil Citrate']"
"2020-08-10","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-10","GYDT - Walk-in","Vancouver","Amphetamine","False","N/A","['Microcrystalline Cellulose', 'Uncertain Oil', 'Phenylalanine']"
"2020-08-10","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-08-10","GYDT - Walk-in","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base']"
"2020-08-10","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl HCl']"
"2020-08-10","GYDT - Mail-in","Mail In","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-08-10","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-10","GYDT - Walk-in","Vancouver","Fentanyl","False","N/A","['Uncertain Match', 'Sildenafil Citrate']"
"2020-08-10","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Fentanyl HCl']"
"2020-08-10","GYDT - Mail-in","Mail In","Diazepam","False","N/A","['Lactose', 'Uncertain Oil', 'Diazepam']"
"2020-08-10","ANKORS","Nelson","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-10","GYDT - Walk-in","Vancouver","Fentanyl","False","N/A","['No Library Match']"
"2020-08-10","ANKORS","Nelson","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-10","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['']"
"2020-08-10","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl HCl']"
"2020-08-10","ANKORS","Nelson","Ketamine","False","N/A","['Ketamine HCl']"
"2020-08-10","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Mannitol']"
"2020-08-10","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Erythritol']"
"2020-08-10","ANKORS","Nelson","Unknown","N/A","N/A","['Caffeine', 'Fentanyl or Analog', 'Benzocaine', 'Mannitol']"
"2020-08-10","GYDT - Walk-in","Vancouver","Fentanyl","False","N/A","['Uncertain Match', 'Sildenafil Citrate']"
"2020-08-10","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Mannitol']"
"2020-08-10","GYDT - Mail-in","Mail In","Tramadol","False","N/A","['Tramadol']"
"2020-08-10","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl']"
"2020-08-09","GYDT - Mail-in","Mail In","Heroin","N/A","N/A","['Caffeine', 'Heroin HCl']"
"2020-08-09","GYDT - Walk-in","Vancouver","Acetaminophen and Oxycodone","False","N/A","['Acetaminophen']"
"2020-08-09","GYDT - Walk-in","Vancouver","DMT","False","N/A","['DMT']"
"2020-08-09","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Erythritol']"
"2020-08-09","GYDT - Mail-in","Mail In","Heroin","N/A","N/A","['Caffeine', 'Heroin HCl']"
"2020-08-09","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Fentanyl HCl', 'Inositol', 'Noscapine HCl']"
"2020-08-09","GYDT - Walk-in","Vancouver","Unknown","True","False","['Caffeine', 'Fentanyl HCl', 'Heroin HCl', 'Mannitol', 'etizolam']"
"2020-08-09","GYDT - Walk-in","Vancouver","Alprazolam","False","False","['Uncertain Match', 'Sildenafil Citrate']"
"2020-08-09","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2020-08-09","GYDT - Walk-in","Vancouver","Ephedrine","False","False","['Microcrystalline Cellulose']"
"2020-08-09","GYDT - Walk-in","Vancouver","Oxycodone","False","N/A","['Lactose', 'Oxycodone HCl']"
"2020-08-09","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-08-08","GYDT - Mail-in","Mail In","2C-B","False","N/A","['2C-B']"
"2020-08-08","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-08","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA', 'Sucrose', 'Uncertain Carbohydrate']"
"2020-08-08","GYDT - Mail-in","Mail In","LSD","False","N/A","['']"
"2020-08-08","GYDT - Mail-in","Mail In","Ketamine","False","N/A","['Ketamine HCl']"
"2020-08-08","GYDT - Mail-in","Mail In","MDMA","False","N/A","['MDMA']"
"2020-08-08","GYDT - Mail-in","Mail In","DMT","False","N/A","['DMT Base']"
"2020-08-08","GYDT - Walk-in","Vancouver","Fentanyl","N/A","True","['Caffeine', 'Fentanyl HCl', 'Sucrose', 'Uncertain Match']"
"2020-08-08","GYDT - Mail-in","Mail In","Alprazolam","False","False","['etizolam']"
"2020-08-08","GYDT - Walk-in","Vancouver","Fentanyl","False","N/A","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-08","GYDT - Mail-in","Mail In","Alprazolam","False","True","['Microcrystalline Cellulose']"
"2020-08-08","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Inositol', 'Phenacetin']"
"2020-08-08","GYDT - Mail-in","Mail In","MDMA","False","N/A","['MDMA']"
"2020-08-08","GYDT - Walk-in","Vancouver","Steroid","N/A","N/A","['Nandrolone Decanoate']"
"2020-08-08","GYDT - Mail-in","Mail In","Heroin","N/A","False","['Caffeine', 'Fentanyl HCl']"
"2020-08-08","GYDT - Mail-in","Mail In","LSD","False","N/A","['']"
"2020-08-08","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl HCl']"
"2020-08-08","GYDT - Mail-in","Mail In","MDMA","False","N/A","['MDMA']"
"2020-08-08","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-08-08","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Mannitol']"
"2020-08-08","GYDT - Mail-in","Mail In","Methamphetamine","False","N/A","['Caffeine', 'Methamphetamine HCl', 'Microcrystalline Cellulose']"
"2020-08-08","GYDT - Mail-in","Mail In","Alprazolam","False","False","['etizolam']"
"2020-08-08","GYDT - Mail-in","Mail In","MDMA","False","N/A","['MDA']"
"2020-08-08","GYDT - Mail-in","Mail In","Ketamine","False","N/A","['Uncertain Match']"
"2020-08-08","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl HCl']"
"2020-08-08","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-08-08","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl or Analog']"
"2020-08-08","GYDT - Walk-in","Vancouver","Testosterone Enanthate","N/A","N/A","['Testosterone Enanthate']"
"2020-08-08","GYDT - Mail-in","Mail In","MDA","False","N/A","['MDA']"
"2020-08-08","ASK Wellness","Kamloops","Cocaine","True","N/A","['Caffeine', 'Cocaine HCl', 'Fentanyl HCl', 'Mannitol', 'Phenacetin']"
"2020-08-08","ASK Wellness","Kamloops","Cocaine","False","N/A","['Cocaine HCl']"
"2020-08-07","Overdose Prevention Society","Vancouver","Unknown","True","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-07","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-08-07","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-08-07","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","True","['Caffeine', 'Fentanyl HCl', 'Erythritol', 'Sucrose']"
"2020-08-07","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl HCl']"
"2020-08-07","GYDT - Walk-in","Vancouver","Alprazolam","False","False","['No Library Match', 'Sildenafil Citrate']"
"2020-08-07","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Benzocaine', 'Erythritol']"
"2020-08-07","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-08-07","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-08-07","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Mannitol']"
"2020-08-07","GYDT - Walk-in","Vancouver","AMT","N/A","N/A","['No Library Match']"
"2020-08-07","GYDT - Walk-in","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base']"
"2020-08-07","Overdose Prevention Society","Vancouver","Unknown","True","False","['Caffeine', 'Fentanyl HCl']"
"2020-08-07","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-08-07","Overdose Prevention Society","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-08-07","GYDT - Walk-in","Vancouver","Carisoprodol","False","N/A","['Carisoprodol']"
"2020-08-07","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-08-07","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2020-08-07","GYDT - Walk-in","Vancouver","Alprazolam","False","False","['No Library Match', 'Sildenafil Citrate']"
